PLBR_XP/1       0    1    1    0    0    0   2.26    0    0    0    2.0
PLSS_XP/1       0    1    1    0    0    0   2.88    0    0    0    2.0
PLCM_XP/1       0    1    1    0    0    0   3.54    0    0    0    2.0
PLLL_XP/-1      0    1    1    0    0    0   3.87    0    0    0    2.0
PLSE_XP/1       0    1    1    0    0    0   4.10    0    0    0    2.0
PLLA_XP/1       0    1    1    0    0    0   4.18    0    0    0    2.0
PLMK_XP/1       0    1    1    0    0    0   5.00    0    0    0    2.0
PLQU_XP         0    0    0    0    0    0   5.19    0    0    0    2.0
PL07_XP/1       0    1    1    0    0    0   5.41    0    0    0    2.0
PLMN_XP/1       0    1    1    0    0    0   5.76    0    0    0    2.0
PLCO_XP/1       0    1    1    0    0    0   6.09    0    0    0    2.0
PLSM_XP/-1      0    1    1    0    0    0   6.11    0    0    0    2.0
PLAR_XP/1       0    1    1    0    0    0   7.19    0    0    0    2.0
PLTM_XP         0    0    0    0    0    0   0.00    0    0    0    2.0
PLDK_XP/1       0    1    1    0    0    0   7.67    0    0    0    2.0
PLJR_XP/-1      0    1    1    0    0    0   7.50    0    0    0    2.0
PLRR_XP/1       0    1    1    0    0    0   8.16    0    0    0    2.0
PLAN_XP/1       0    1    1    0    0    0   8.09    0    0    0    2.0
PLSP_XP         0    0    0    0    0    0   0.00    0    0    0    2.0
PLWB_XP/1       0    1    1    0    0    0   8.63    0    0    0    2.0
PLKN_XP         0    0    0    0    0    0   0.00    0    0    0    2.0
PLLC_XP         0    0    0    0    0    0   0.00    0    0    0    2.0
PLSQ_XP         0    0    0    0    0    0   9.22    0    0    0    2.0
PL03_XP         0    0    0    0    0    0   9.91    0    0    0    2.0
PLCL_XP         0    0    0    0    0    0  11.09    0    0    0    2.0
PLTP_XP         0    0    0    0    0    0  11.93    0    0    0    2.0
